org_key,year,event_key,match_key,match_number,time,alliance,team_key,scouter,StartPos,autoTotalFuel,AutoSetOf5Fuel,qScoringAccuracyAuto,AutoClimb,SingleFuel,SetsOfFuel,qHPFeedingEff,qAllianceFeedingEff,qScoringAccuracyTele,DidClimb,endClimb,ClimbHeight,feedLocation,diedDuringMatch,MinorFoul,MajorFoul,didDefense,qDefenseQuality,qDriverSkill,otherNotes,AutoPoints,TeleopPoints,EndgamePoints,contributedPoints,FuelPoints,ClimbPoints,AutoMistake,FoulPoints,superNotes
frc245,2026,2026mibel,2026mibel_qm39,39,3/20/2026 9:20:00 PM,blue,frc11505,"Aubrey","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","Did nothing, robot broken","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm39,39,3/20/2026 9:20:00 PM,red,frc6029,"Matina","Human player side","0","0","1","0","6","1",,,"2","0","0","0","Does not matter","0","0","0","0","1","2","","0","11","0","11","11","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm39,39,3/20/2026 9:20:00 PM,red,frc5498,"Sunny","Middle","0","0","1","0","3","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","3","0","3","3","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm39,39,3/20/2026 9:20:00 PM,red,frc245,"Sanika","Other side","0","0","1","0","0","4",,,"2","0","0","0","Does not matter","0","0","0","0","4","4","","0","20","0","20","20","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm39,39,3/20/2026 9:20:00 PM,blue,frc1250,"Redyshetty(Pranav)","Middle","2","3","5","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","Intake jammed.","17","0","0","17","17","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm40,40,3/20/2026 9:28:00 PM,blue,frc9751,"Redyshetty(Pranav)","Human player side","3","0","3","0","2","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Intake is very inefficient.","3","2","0","5","5","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm40,40,3/20/2026 9:28:00 PM,red,frc8373,"Sanika","Other side","0","6","5","0","0","10",,,"1","0","0","0","Neutral Zone","0","0","0","0","1","4","Got stuck","30","50","0","80","80","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm40,40,3/20/2026 9:28:00 PM,red,frc1188,"Sunny","Human player side","5","2","5","0","17","9",,,"5","0","0","0","Does not matter","0","0","0","0","1","4","","15","62","0","77","77","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm40,40,3/20/2026 9:28:00 PM,blue,frc9455,"Aubrey","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","2","0","1","4","4","","0","0","0","0","0","0","0","10",""
frc245,2026,2026mibel,2026mibel_qm40,40,3/20/2026 9:28:00 PM,blue,frc6120,"Matina","Other side","0","3","1","0","0","15",,,"4","0","0","0","Does not matter","0","0","0","0","1","3","","15","75","0","90","90","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm40,40,3/20/2026 9:28:00 PM,red,frc5067,"Akshay","Middle","0","4","5","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","1","4","4","","20","0","0","20","20","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm41,41,3/20/2026 9:36:00 PM,red,frc66,"Matina","Human player side","0","0","1","0","0","1",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Technical problem? Didn’t drive very mich","0","5","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm41,41,3/20/2026 9:36:00 PM,blue,frc5263,"Akshay","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","1","2","3","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm41,41,3/20/2026 9:36:00 PM,blue,frc9204,"Sunny","Human player side","0","0","1","0","5","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","0","5","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm41,41,3/20/2026 9:36:00 PM,blue,frc5708,"Sanika","Other side","1","0","2","0","0","13",,,"4","0","0","0","Neutral Zone","0","0","0","0","1","4","","1","65","0","66","66","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm41,41,3/20/2026 9:36:00 PM,red,frc3641,"Aubrey","Other side","0","8","5","0","0","50",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","Insane, dumps large amounts all at once","40","250","0","290","290","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm41,41,3/20/2026 9:36:00 PM,red,frc3098,"Redyshetty(Pranav)","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm42,42,3/20/2026 9:44:00 PM,blue,frc6190,"Matina","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","2","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm42,42,3/20/2026 9:44:00 PM,red,frc6615,"Akshay","Human player side","2","1","1","0","2","5",,,"1","1","1","1","Neutral Zone","0","0","0","0","1","3","","7","27","10","44","34","10","0","0",""
frc245,2026,2026mibel,2026mibel_qm42,42,3/20/2026 9:44:00 PM,red,frc1701,"Francis(Jacob)","Other side","0","6","3","0","7","20",,,"4","0","0","0","Does not matter","0","0","0","0","1","5","","30","107","0","137","137","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm42,42,3/20/2026 9:44:00 PM,blue,frc7247,"Sky","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","2","1","1","1","chassis bot with decorations on top, broke another robot's turret fahhhh","0","0","0","0","0","0","0","30",""
frc245,2026,2026mibel,2026mibel_qm42,42,3/20/2026 9:44:00 PM,blue,frc5053,"Claire","Other side","0","0","1","0","3","24",,,"5","0","0","0","Alliance Side","0","0","0","0","1","5","","0","123","0","123","123","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm42,42,3/20/2026 9:44:00 PM,red,frc4405,"Kasthuri","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm43,43,3/20/2026 9:52:00 PM,blue,frc1250,"Claire","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","2","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm43,43,3/20/2026 9:52:00 PM,red,frc5498,"Akshay","Human player side","0","0","1","0","3","3",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","0","18","0","18","18","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm43,43,3/20/2026 9:52:00 PM,blue,frc94,"Kasthuri","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Neutral Zone","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm43,43,3/20/2026 9:52:00 PM,blue,frc6344,"Sky","Other side","0","0","1","0","25","0",,,"3","0","0","0","Neutral Zone","0","0","0","0","1","3","","0","25","0","25","25","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm43,43,3/20/2026 9:52:00 PM,red,frc4391,"Francis(Jacob)","Human player side","2","3","5","0","2","19",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","","17","97","0","114","114","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm44,44,3/20/2026 10:00:00 PM,blue,frc3656,"Akshay","Human player side","0","8","1","0","0","4",,,"1","0","0","0","Does not matter","0","0","0","0","1","4","","40","20","0","60","60","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm44,44,3/20/2026 10:00:00 PM,blue,frc1528,"Sky","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","wandering chassis bot","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm44,44,3/20/2026 10:00:00 PM,red,frc11505,"Claire","Middle","3","0","2","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","3","3","","3","0","0","3","3","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm44,44,3/20/2026 10:00:00 PM,red,frc6029,"Matina","Other side","0","1","3","0","4","1",,,"2","0","0","0","Does not matter","0","0","0","0","1","2","","5","9","0","14","14","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm44,44,3/20/2026 10:00:00 PM,blue,frc10656,"Francis(Jacob)","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm44,44,3/20/2026 10:00:00 PM,red,frc6618,"Kasthuri","Human player side","3","0","1","0","0","0",,,"1","1","0","1","Does not matter","0","0","0","0","1","2","","3","0","10","13","3","10","1","0",""
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,red,frc7220,"Akshay","Other side","0","0","1","0","5","17",,,"3","0","0","0","Does not matter","0","0","0","0","1","3","","0","90","0","90","90","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,blue,frc4395,"Kasthuri","Other side","2","0","1","0","16","3",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","2","31","0","33","33","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,red,frc245,"Sky","Human player side","0","0","1","0","5","5",,,"3","0","0","0","Does not matter","0","0","0","0","1","1","","0","30","0","30","30","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,blue,frc10672,"Matina","Middle","0","0","1","0","2","0",,,"2","0","0","0","Does not matter","0","0","0","0","1","2","","0","2","0","2","2","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,red,frc4737,"Francis(Jacob)","Human player side","0","0","1","0","0","1",,,"2","1","1","2","Does not matter","0","0","0","0","1","2","","0","5","20","25","5","20","0","0",""
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,blue,frc8832,"Claire","Human player side","0","0","1","0","1","2",,,"2","0","0","0","Does not matter","0","0","0","0","1","2","","0","11","0","11","11","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,red,frc9735,"Akshay","Human player side","2","0","4","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","Died a bit before auton finished","2","0","0","2","2","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,red,frc9455,"Sky","Human player side","0","0","1","0","6","1",,,"1","0","0","0","Does not matter","0","0","0","0","1","3","","0","11","0","11","11","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,blue,frc3098,"Claire","Other side","0","0","1","0","2","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","2","0","2","2","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,blue,frc9751,"Francis(Jacob)","Human player side","0","0","1","0","0","1",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Very low speed very low accuracy ","0","5","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,red,frc6528,"Kasthuri","Other side","10","2","4","0","51","10",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","","20","101","0","121","121","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,red,frc8373,"Redyshetty(Pranav)","Other side","0","6","5","0","0","18",,,"4","0","0","0","Does not matter","0","0","0","0","1","5","","30","90","0","120","120","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,red,frc3641,"Sunny","Human player side","0","4","5","0","4","36",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","","20","184","0","204","204","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,blue,frc6615,"Sanika","Human player side","1","3","5","0","2","10",,,"5","0","0","0","Neutral Zone","0","0","0","0","1","4","","16","52","0","68","68","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,red,frc6344,"Claire","Middle","0","0","1","0","2","1",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","","0","7","0","7","7","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,blue,frc6120,"Sky","Other side","0","2","1","0","0","11",,,"5","0","0","0","Does not matter","0","0","0","0","1","4","","10","55","0","65","65","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,blue,frc5263,"Aubrey","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Got stuck on top of the balls","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,red,frc7247,"Redyshetty(Pranav)","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","3","Push bot","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,blue,frc66,"Claire","Other side","0","0","1","0","12","5",,,"3","0","0","0","Does not matter","0","0","0","0","1","3","","0","37","0","37","37","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,red,frc6029,"Francis(Jacob)","Other side","7","0","4","0","4","2",,,"4","0","0","0","Does not matter","0","0","0","0","1","3","","7","14","0","21","21","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,red,frc4391,"Sanika","Human player side","1","4","5","0","3","23",,,"5","0","0","0","Alliance Side","0","0","0","0","1","5","","21","118","0","139","139","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,blue,frc5498,"Sunny","Human player side","0","0","1","0","7","6",,,"1","0","0","0","Does not matter","0","0","0","0","1","4","","0","37","0","37","37","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,blue,frc6190,"Sky","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","chassis bot with decorations on top","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,blue,frc3656,"Sky","Human player side","3","2","1","0","8","36",,,"4","0","0","0","Does not matter","0","0","0","0","1","4","","13","188","0","201","201","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,blue,frc7220,"Aubrey","Human player side","0","0","1","0","7","15",,,"4","0","0","0","Does not matter","0","0","0","0","1","5","Auton data not accurate","0","82","0","82","82","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,red,frc4405,"Claire","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,red,frc10656,"Sanika","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,blue,frc1250,"Redyshetty(Pranav)","Middle","0","3","5","0","0","5",,,"2","0","0","0","Does not matter","0","0","0","0","1","3","","15","25","0","40","40","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,red,frc4737,"Sunny","Middle","2","0","1","0","11","2",,,"2","1","1","2","Does not matter","0","0","0","0","1","4","","2","21","20","43","23","20","0","0",""
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,red,frc8623,"Sunny","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Robot where?","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,blue,frc10672,"Redyshetty(Pranav)","Other side","0","0","1","0","1","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","1","0","1","1","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,red,frc9204,"Aubrey","Middle","0","0","1","0","5","2",,,"1","0","0","0","Does not matter","0","0","0","0","1","3","Took a long time to shoot","0","15","0","15","15","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,blue,frc1188,"Sky","Human player side","4","0","5","0","6","25",,,"5","0","0","0","Does not matter","0","0","0","0","1","4","","4","131","0","135","135","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,red,frc4395,"Claire","Human player side","3","0","2","0","10","1",,,"3","0","0","0","Does not matter","0","0","0","0","1","2","","3","15","0","18","18","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,blue,frc5708,"Sanika","Middle","0","4","4","0","2","18",,,"4","0","0","0","Alliance Side","0","0","0","0","1","5","","20","92","0","112","112","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,red,frc8832,"Sanika","Human player side","0","0","1","0","2","1",,,"3","0","0","0","Does not matter","0","0","0","0","1","2","","0","7","0","7","7","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,red,frc5053,"Sunny","Other side","0","0","1","0","5","22",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","Tips really easily","0","115","0","115","115","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,blue,frc6538,"Redyshetty(Pranav)","Middle","1","1","4","0","2","5",,,"4","0","0","0","Does not matter","0","0","0","0","1","3","","6","27","0","33","33","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,blue,frc9735,"Aubrey","Human player side","1","0","1","0","2","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","1","2","0","3","3","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,blue,frc11505,"Claire","Human player side","1","1","3","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","2","3","","6","0","0","6","6","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,red,frc5067,"Sky","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","1","2","1","learned how to shuttle fuel out of opposing alliance zone","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,red,frc1701,"Sanika","Human player side","0","8","5","0","7","24",,,"4","0","0","0","Neutral Zone","0","0","0","0","1","5","","40","127","0","167","167","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,blue,frc6528,"Matina","Other side","0","2","2","0","0","10",,,"3","0","0","0","Alliance Side","0","0","0","0","1","3","","10","50","0","60","60","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,blue,frc6618,"Redyshetty(Pranav)","Middle","1","1","4","0","1","2",,,"3","0","0","0","Does not matter","0","0","0","0","1","2","","6","11","0","17","17","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,red,frc94,"Akshay","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","1","2","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,red,frc4405,"Tanvi","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","2","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,blue,frc6528,"Rebecca","Other side","4","0","3","0","37","7",,,"4","0","0","0","Alliance Side","0","0","0","0","1","3","","4","72","0","76","76","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,blue,frc8832,"Logan","Human player side","10","2","3","0","15","3",,,"2","0","0","0","Does not matter","0","0","0","0","1","2","Didn’t do too much although was the only bot that fed human players","20","30","0","50","50","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,blue,frc66,"Anu","Middle","2","0","1","0","21","3",,,"4","0","0","0","Neutral Zone","0","0","0","0","1","3","They didn’t play defense ","2","36","0","38","38","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,red,frc3641,"Preet","Human player side","0","0","1","0","0","21",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","They collect balls fast and release over 35 balls very rapidly ","0","105","0","105","105","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,red,frc5067,"Dev","Middle","0","1","4","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","2","3","They didn’t try to score they fed human player and 3641. Defense wasn’t that effective. ","5","0","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,blue,frc5708,"Dev","Middle","1","1","1","0","0","18",,,"5","0","0","0","Does not matter","0","0","0","0","1","4","They were scoring very effectively and they were consistent. ","6","90","0","96","96","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,blue,frc5053,"Tanvi","Other side","1","3","4","0","2","13",,,"3","0","0","0","Does not matter","0","0","0","0","2","4","","16","67","0","83","83","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,red,frc6344,"Preet","Middle","0","2","5","0","0","5",,,"4","0","0","0","Alliance Side","0","0","0","0","1","2","Dispite having a super large hopper there intake was slow and inefficient They turret shoots one ball at a time maybe 1-2 per sec","10","25","0","35","35","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,blue,frc4737,"Anu","Human player side","0","0","1","0","0","0",,,"1","1","1","2","Does not matter","0","0","0","0","1","3","They just drove around, didn’t pick up fuel or score ","0","0","20","20","0","20","0","0",""
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,red,frc245,"Logan","Other side","4","2","2","0","0","3",,,"2","0","0","0","Does not matter","1","0","0","0","1","3","Robot stopped during match near the rampNot very accurate","14","15","0","29","29","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,blue,frc4395,"Preet","Human player side","0","0","1","0","3","1",,,"1","0","0","0","Neutral Zone","0","0","0","0","1","1","Super slow intake The turret was slow Driver was clearly struggling to drive robot","0","8","0","8","8","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,red,frc9751,"Anu","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","They didn’t score or collect fuel, also didn’t play defense ","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,blue,frc6615,"Dev","Other side","2","3","3","0","2","16",,,"4","0","0","0","Does not matter","0","0","0","0","1","4","They have good drivers, but in the beginning accuracy was a bit weak. ","17","82","0","99","99","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,red,frc6618,"Logan","Middle","0","0","1","0","0","0",,,"1","1","1","1","Does not matter","0","0","0","0","1","1","didnt score at all not really doing anything much only got points thru climbing","0","0","10","10","0","10","0","0",""
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,red,frc3656,"Tanvi","Other side","7","0","1","0","0","23",,,"5","0","0","0","Does not matter","0","0","0","0","1","4","","7","115","0","122","122","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,red,frc9204,"Anu","Other side","0","0","1","0","12","2",,,"3","0","0","0","Does not matter","0","0","0","0","1","2","","0","22","0","22","22","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,red,frc11505,"Logan","Middle","0","1","3","0","1","0",,,"1","0","0","0","Does not matter","0","0","0","1","4","4","No scoring but exceptional defense","5","1","0","6","6","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,blue,frc5263,"Tanvi","Other side","2","0","2","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","2","0","0","2","2","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,blue,frc6538,"Dev","Middle","5","0","2","0","5","5",,,"3","0","0","0","Does not matter","0","0","0","0","1","4","They missed majority of shots about 45% accuracy ","5","30","0","35","35","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,red,frc6120,"Preet","Human player side","0","2","1","0","0","11",,,"5","0","0","0","Neutral Zone","0","0","0","0","1","5","We want this team, they have.  Great driver and intake as well as a fast accurate turret that shots a steady stream if multiple balls","10","55","0","65","65","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,blue,frc3641,"Preet","Other side","0","2","1","0","0","8",,,"5","0","0","0","Does not matter","0","0","0","0","4","5","Played defense by taking balls from red side, can refill super fast and empty over 20 balls super fastI think intake jammed near the end so they did not score in endgame","10","40","0","50","50","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,red,frc1701,"Dev","Human player side","0","11","4","0","0","13",,,"3","0","0","0","Does not matter","0","0","0","0","1","4","They had a good strategy but they had to face defense and started missing shots","55","65","0","120","120","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,blue,frc9735,"Rebecca","Middle","0","0","1","0","0","0",,,"1","0","0","0","Neutral Zone","0","0","0","0","1","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,blue,frc4391,"Logan","Human player side","0","8","4","0","0","8",,,"5","0","0","0","Neutral Zone","0","0","0","0","1","5","Really really good","40","40","0","80","80","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,red,frc6528,"Anu","Other side","3","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","1","0","1","1","4","The red team committed a foul, not sure which team it was ","3","0","0","3","3","0","1","5",""
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,red,frc1250,"Tanvi","Other side","1","4","4","0","2","4",,,"4","0","0","0","Alliance Side","0","0","0","1","4","4","","21","22","0","43","43","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,blue,frc3098,"Noah","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,red,frc1528,"Akshay","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","3","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,red,frc5067,"Sunny","Middle","4","0","3","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","3","","4","0","0","4","4","0","1","0",""
